endTime,artistName,trackName,msPlayed
2022-10-22 12:26,Tasha Cobbs Leonard,Warrior Of Heaven - Live,275039
2022-10-22 12:40,Tasha Cobbs Leonard,Jesus Is Mine - Live,377641
2022-10-22 12:46,Tasha Cobbs Leonard,Jesus Lover Of My Soul - Live,339059
2022-10-22 14:01,Adekunle Gold,FYE,14293
2022-10-22 14:02,Adekunle Gold,FYE,54165
2022-10-22 14:05,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-10-22 14:05,Asake,Dull,7189
2022-10-22 14:05,Lucky Daye,Over,1194
2022-10-22 14:06,Lucky Daye,Over,34688
2022-10-22 14:09,Johnny Drille,ova,197461
2022-10-22 14:10,Ruger,Girlfriend,12223
2022-10-22 14:13,Burna Boy,Last Last,832
2022-10-22 14:13,Burna Boy,Last Last,161280
2022-10-22 15:31,Ruger,Girlfriend,148224
2022-10-22 15:33,Gabzy,As Friends,71317
2022-10-22 15:36,Kizz Daniel,Buga (Lo Lo Lo),195818
2022-10-22 15:39,Ayra Starr,Rush,185093
2022-10-22 15:41,Asake,Dull,100173
2022-10-22 15:42,Tems,Mr Rebel,53864
2022-10-23 05:08,Tasha Cobbs Leonard,Reach Out And Touch The Lord - Live,6165
2022-10-23 05:08,Adekunle Gold,FYE,207360
2022-10-23 05:14,Tasha Cobbs Leonard,Jesus Is Mine - Live,361642
2022-10-26 09:37,Sha Sha,"Intando Yakhe (feat. Visca, Mdoovar & Just Bheki)",344070
2022-10-26 11:12,Sha Sha,Trying (feat. Musa Keys & DJ Maphorisa),25135
2022-10-26 11:14,Adekunle Gold,"Dior, Dior, Dior",142130
2022-10-26 11:17,Tems,Interference,175238
2022-10-26 11:21,Wizkid,Mood (feat. BNXN),209760
2022-10-26 11:24,Burna Boy,It's Plenty,216992
2022-10-26 11:27,STANY,Only You,195213
2022-10-26 11:31,Stormzy,Hide & Seek,208350
2022-10-26 11:34,CKay,mmadu,196712
2022-10-26 11:37,1da Banton,Ego,156080
2022-10-26 11:39,Ayra Starr,Running,142571
2022-10-26 11:43,Fireboy DML,Playboy,207474
2022-10-26 11:46,Wizkid,Bad To Me,176850
2022-10-26 11:48,Blaqbonez,BACK IN UNI,150857
2022-10-26 11:51,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-10-26 11:54,Joeboy,Contour,189014
2022-10-26 11:57,Camidoh,Slow,170686
2022-10-26 11:58,Femi Jaye,Love Language,76128
2022-10-26 12:17,Tems,Interference,7010
2022-10-26 12:17,Chris Brown,Call Me Every Day (feat. Wizkid),8500
2022-10-26 12:17,JAE5,Propeller (feat. Dave & BNXN),514590
2022-10-26 12:25,JAE5,Propeller (feat. Dave & BNXN),174590
2022-10-26 18:04,JAE5,Propeller (feat. Dave & BNXN),6730
2022-10-30 05:23,Montell Fish,Father Show Me Who I Am,7230
2022-10-30 05:26,Montell Fish,Father Show Me Who I Am,171468
2022-10-30 05:26,Victony,Soweto,15591
2022-10-30 05:34,Montell Fish,The Everlasting Father of Lights,427437
2022-10-30 05:34,Burna Boy,Last Last,8092
2022-10-30 05:38,Montell Fish,Wonderful God (feat. Jonathan Ogden),227000
2022-10-30 05:58,Asake,Terminator,102220
2022-10-30 13:48,Omah Lay,i’m a mess,27959
2022-10-30 13:48,Joeboy,Sip (Alcohol),158400
2022-10-30 13:48,Joeboy,Sip (Alcohol),2090
2022-10-30 13:48,Ayra Starr,Rush,2850
2022-10-30 13:49,Chris Brown,Nobody Has To Know (feat. Davido),20860
2022-10-30 13:53,K.O,SETE (feat. Young Stunna & Blxckie),249533
2022-10-30 13:55,Mr Eazi,Legalize,146249
2022-10-30 13:59,Shaymi,show me,201247
2022-10-30 14:02,Wadude,Expensive Love,195918
2022-10-30 14:06,Lojay,Monalisa,212975
2022-10-30 14:08,Joeboy,Spiritual Gbedu - A COLORS SHOW,126578
2022-10-30 14:10,Babyboy AV,No Dey Form,140540
2022-10-30 14:13,Mavins,Overloading (OVERDOSE),205000
2022-10-30 14:17,Stainless,Pata Pata (Remix),184058
2022-10-30 14:21,Reekado Banks,Ozumba Mbadiwe - Remix,211636
2022-10-30 14:22,Mr Eazi,Personal Baby,62642
2022-10-30 14:23,Focalistic,Ke Star - Remix,64390
2022-10-30 14:25,The Temptations,Lady Soul,17120
2022-10-30 14:25,Alibi Music,Her Majesty,80420
2022-10-30 14:30,Jill Scott,A Long Walk (2020 Remastered),280798
2022-10-30 14:30,Pheelz,Finesse,51671
2022-10-30 14:31,SZA,Supermodel,40760
2022-10-30 14:34,Taty Sachi,Yahweh,172158
2022-10-30 14:35,DRB Lasgidi,Trouble,35271
2022-10-30 14:37,سجاد حقي,I Will Be One,123785
2022-10-30 14:40,M.I. Abaga,The Love Song (feat. Wande Coal),176842
2022-10-30 14:43,Ruger,Girlfriend,196800
2022-10-30 14:45,Roku145,Foundation,123948
2022-10-30 14:46,Fireboy DML,Compromise (feat. Rema),47354
2022-10-30 14:49,Madison Ryann Ward,Higher,181810
2022-10-30 14:52,Lecrae,I'll Find You (feat. Tori Kelly),218213
2022-10-30 14:55,Adekunle Gold,5 Star,150280
2022-10-30 14:58,Lecrae,I'll Find You (feat. Tori Kelly),3670
2022-10-30 14:58,DJ Tunez,"Majo (feat. Wizkid, Alpha P & Tay Iwar)",153018
2022-10-30 14:58,Fireboy DML,Peru,368
2022-10-30 15:23,Tolu Mogul,What Dey Sup,146530
2022-11-01 11:43,Joeboy,Sip (Alcohol),5430
2022-11-01 11:46,Victony,Many Man - A COLORS SHOW,190621
2022-11-01 11:50,Camidoh,Sugarcane - Remix,251286
2022-11-01 11:53,Kwesi Arthur,Animal,164958
2022-11-01 11:56,Tori Elle,Nature - Remix,180062
2022-11-01 11:58,Minz,Lady,146993
2022-11-01 12:01,Skillz 8figure,Booze,164988
2022-11-01 12:04,King Promise,10 Toes (feat. Omah Lay),177067
2022-11-01 12:07,DJ Tunez,Bad Girl (feat. Wande Coal & Victony),204232
2022-11-01 12:10,Davido,Jowo,176470
2022-11-01 12:13,Victony,Chop & Slide,168667
2022-11-01 12:16,Smallgod,Falling,165142
2022-11-01 12:19,Boybreed,Wine Am Go Low,171964
2022-11-01 12:22,Kid AlpHa,Colours,184077
2022-11-01 12:26,B Young,OCEAN,246323
2022-11-01 12:30,Show Dem Camp,Head Over Heels,195873
2022-11-01 12:33,DJ Tunez,G Love (feat. Projexx & BRUME),179368
2022-11-01 12:36,DJ Tunez,Energy,186599
2022-11-01 12:39,CKay,you,175504
2022-11-01 12:42,King Promise,Ginger,213580
2022-11-01 12:45,Bnxn,In My Mind,138034
2022-11-01 12:47,Dayonthetrack,Senorita,160000
2022-11-01 12:50,KTIZO,Jolene,175000
2022-11-01 12:59,Femi Jaye,Magic,46391
2022-11-01 13:43,Catalyst Dimension,From me to you ;),249753
2022-11-02 13:08,Study Focus,Power Focus - 14Hz Beta Waves that Improve Concentration and Focus,9592612
2022-11-03 10:48,Joeboy,Contour,0
2022-11-03 10:48,Joeboy,Contour,1950
2022-11-03 10:48,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-03 10:48,Camidoh,Slow,2440
2022-11-03 10:51,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-03 10:54,Joeboy,Contour,180939
2022-11-03 10:56,Joeboy,Contour,7269
2022-11-03 10:56,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-03 10:56,Camidoh,Slow,3040
2022-11-03 10:57,Femi Jaye,Love Language,21310
2022-11-03 11:00,JAE5,Propeller (feat. Dave & BNXN),204440
2022-11-03 11:03,Kizz Daniel,Cough (Odo),176134
2022-11-03 11:04,Bnxn,In My Mind,44965
2022-11-03 11:11,Kizz Daniel,Cough (Odo),343173
2022-11-03 11:17,Bnxn,In My Mind,36316
2022-11-03 11:19,Kizz Daniel,Cough (Odo),176134
2022-11-03 11:20,Ayra Starr,Rush,225
2022-11-03 11:24,Kizz Daniel,Cough (Odo),176134
2022-11-03 11:27,Show Dem Camp,Head Over Heels,6129
2022-11-03 11:27,Ayra Starr,Rush,185093
2022-11-04 13:53,Future,WAIT FOR U (feat. Drake & Tems),189893
2022-11-04 13:57,Wizkid,Essence (feat. Tems),248040
2022-11-04 14:04,Tems,Free Mind,403718
2022-11-04 14:07,Tems,Higher,196204
2022-11-04 14:10,Drake,Fountains (with Tems),192417
2022-11-04 14:14,Tems,Found (feat. Brent Faiyaz),209454
2022-11-04 14:16,Tems,Damages,169411
2022-11-04 14:17,Wizkid,Essence (feat. Justin Bieber & Tems),8313
2022-11-04 14:19,Tems,Damages,169411
2022-11-04 14:19,Wizkid,Essence (feat. Justin Bieber & Tems),7906
2022-11-04 14:22,Tems,Damages,169411
2022-11-04 14:27,Wizkid,Essence (feat. Justin Bieber & Tems),263293
2022-11-04 14:30,Tems,Replay,179999
2022-11-04 14:32,Tems,The Key,166153
2022-11-04 14:34,Wizkid,Essence (feat. Tems),78813
2022-11-04 14:34,Childish Gambino,Redbone,9729
2022-11-04 14:37,Frank Ocean,Godspeed,177922
2022-11-04 14:39,Brent Faiyaz,Clouded,110128
2022-11-04 14:40,PARTYNEXTDOOR,Break from Toronto,47104
2022-11-04 14:40,Labrinth,Forever,7616
2022-11-04 14:40,Ryan Hylton,Holy Water,27887
2022-11-04 14:44,Cape Town Youth Choir,Ndikhokhele Bawo,212069
2022-11-04 14:44,Tim Godfrey,Evidence,10365
2022-11-04 14:45,Stellenbosch University Choir,The Witch,2321
2022-11-04 14:45,Stellenbosch University Choir,Photograph,557
2022-11-04 14:45,Stellenbosch University Choir,I Would Be True (Irish Folk-Tune),0
2022-11-04 14:45,Stellenbosch University Choir,Umakoti & Jikel' emaweni,232
2022-11-04 14:45,Stellenbosch University Choir,Plenty Good Room,185
2022-11-04 14:45,Stellenbosch University Choir,Baba Yetu,44512
2022-11-04 14:45,Stellenbosch University Choir,Fast Car,1114
2022-11-04 14:49,Stellenbosch University Choir,Let My Love Be Heard,253626
2022-11-04 14:54,Stellenbosch University Choir,Sleep My Child,290148
2022-11-04 14:57,Stellenbosch University Choir,Kaisa-Isa Niyan,169339
2022-11-04 14:58,Stellenbosch University Choir,All of Me,28470
2022-11-04 15:01,Stellenbosch University Choir,Sizongela,224614
2022-11-04 15:04,Stellenbosch University Choir,Unclouded Day,149486
2022-11-04 15:08,Stellenbosch University Choir,Say Something,266056
2022-11-04 15:11,Stellenbosch University Choir,Nobody Knows the Trouble I've Seen,178685
2022-11-04 15:15,Stellenbosch University Choir,Cantate Domino,241289
2022-11-04 15:19,Stellenbosch University Choir,Prayer,239573
2022-11-04 15:23,Stellenbosch University Choir,Norwegian Lullaby,197655
2022-11-04 15:27,Stellenbosch University Choir,Ave Maria,284567
2022-11-04 15:31,Stellenbosch University Choir,The Heavens' flock,219900
2022-11-04 15:35,Stellenbosch University Choir,Indodana,224413
2022-11-04 15:39,Stellenbosch University Choir,Didn't My Lord Deliver Daniel?,253183
2022-11-04 15:43,Stellenbosch University Choir,The Conversion of Saul,222815
2022-11-04 15:46,Stellenbosch University Choir,Psalm 121,207663
2022-11-04 15:50,Stellenbosch University Choir,O Nata Lux,229734
2022-11-04 15:53,Stellenbosch University Choir,Dawn and Dusk,173256
2022-11-04 23:50,Elevation Worship,LION (feat. Chris Brown & Brandon Lake),64725
2022-11-04 23:56,Elevation Worship,LION (feat. Chris Brown & Brandon Lake),218048
2022-11-05 00:12,Rema,Bounce,29504
2022-11-05 00:14,Adekunle Gold,It Is What It Is,174587
2022-11-05 00:17,Rema,Woman,144144
2022-11-05 00:20,Jayson Lyric,Self Love,159230
2022-11-05 00:24,The Weeknd,Die For You,260253
2022-11-05 00:27,GoGo Morrow,In The Way,205590
2022-11-05 00:31,Giveon,Stuck On You,205116
2022-11-05 00:34,Mariah the Scientist,Spread Thin,202519
2022-11-05 00:38,Miguel,Sure Thing,195373
2022-11-05 00:40,Ne-Yo,Don't Love Me,167019
2022-11-05 00:43,Giveon,Lie Again,182439
2022-11-05 00:47,Tone Stith,Do I Ever (feat. Chris Brown),190056
2022-11-05 00:50,Lucky Daye,Over,205275
2022-11-05 00:52,Mahalia,Letter To Ur Ex,134626
2022-11-05 00:54,Drake,Teenage Fever,107203
2022-11-05 01:10,Drake,Teenage Fever,9578
2022-11-05 01:13,Chris Brown,Call Me Every Day (feat. Wizkid),146840
2022-11-05 01:14,Ari Lennox,Chicago Boy,56777
2022-11-05 01:15,Tayc,D O D O - Adekunle Gold Version,14335
2022-11-05 02:33,Pheelz,Electricity,19300
2022-11-05 02:33,The Police,"De Do Do Do, De Da Da Da",42901
2022-11-05 02:36,JAE5,Propeller (feat. Dave & BNXN),204440
2022-11-05 02:38,Juls,I Got You,84990
2022-11-05 02:41,Omah Lay,Godly,175215
2022-11-05 02:46,Bnxn,So Lovely,26391
2022-11-05 02:46,Rema,Ginger Me,205892
2022-11-05 02:47,M.I. Abaga,Bigger (feat. Olamide & Nas),18540
2022-11-05 02:47,Fireboy DML,Tattoo,14690
2022-11-05 02:50,DRB Lasgidi,Trouble,194594
2022-11-05 02:53,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-11-05 02:58,Chip,See Through,109911
2022-11-05 02:58,M.I. Abaga,Bigger (feat. Olamide & Nas),790
2022-11-05 02:58,Burna Boy,For My Hand (feat. Ed Sheeran),90
2022-11-05 02:58,DRB Lasgidi,Trouble,870
2022-11-05 02:58,Fireboy DML,Tattoo,610
2022-11-05 03:00,Fireboy DML,Tattoo,61000
2022-11-05 03:23,DRB Lasgidi,Trouble,194594
2022-11-05 03:29,Burna Boy,For My Hand (feat. Ed Sheeran),109780
2022-11-05 03:51,Asake,Joha,148000
2022-11-05 04:01,Chris Brown,Call Me Every Day (feat. Wizkid),0
2022-11-05 04:01,Oxlade,KU LO SA - A COLORS SHOW,268600
2022-11-05 04:03,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-05 04:17,Chris Brown,Call Me Every Day (feat. Wizkid),146840
2022-11-05 04:22,Fireboy DML,Need You,221538
2022-11-05 04:25,Vector,Early Momo,193000
2022-11-05 05:59,Ajebutter22,King of Parole,22880
2022-11-05 06:02,Rema,Bounce,187782
2022-11-05 06:05,Adekunle Gold,It Is What It Is,174587
2022-11-05 06:09,Rema,Woman,238911
2022-11-05 06:12,Ayra Starr,Rush,185093
2022-11-05 06:15,Rema,Soundgasm,204198
2022-11-05 06:18,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-05 06:22,Rema,Calm Down (with Selena Gomez),239317
2022-11-05 06:25,Ruger,Girlfriend,196800
2022-11-05 06:28,STANY,Only You,195213
2022-11-05 06:31,Asake,Terminator,155897
2022-11-05 06:33,Cuppy,Jollof On The Jet,143560
2022-11-05 06:37,Mavins,Overloading (OVERDOSE),205000
2022-11-05 06:40,Rema,Ginger Me,205892
2022-11-05 06:43,Adekunle Gold,One Woman,160799
2022-11-05 06:46,Rema,Dumebi (Matoma Remix),206086
2022-11-05 06:50,JAE5,Propeller (feat. Dave & BNXN),204440
2022-11-05 06:53,Rema,FYN,207473
2022-11-05 06:54,Burna Boy,Last Last,26716
2022-11-06 10:27,Daliwonga,Abo Mvelo (feat. Mellow & Sleazy & M.J),55940
2022-11-06 10:34,Tems,Looku Looku,157380
2022-11-06 10:38,Tems,Looku Looku,227441
2022-11-06 10:41,Future,WAIT FOR U (feat. Drake & Tems),189893
2022-11-06 12:17,Tems,Ice T,247164
2022-11-06 12:20,Tems,Try Me,159970
2022-11-06 13:47,Ayra Starr,Rush,180913
2022-11-06 13:49,Mavins,Overloading (OVERDOSE),0
2022-11-06 13:49,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-06 13:51,Mavins,Overloading (OVERDOSE),2380
2022-11-06 13:51,Oxlade,KU LO SA - A COLORS SHOW,138370
2022-11-06 13:54,Mavins,Overloading (OVERDOSE),0
2022-11-06 13:54,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-06 13:56,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-06 14:00,Mavins,Overloading (OVERDOSE),205000
2022-11-06 14:03,Adekunle Gold,It Is What It Is,174587
2022-11-06 14:06,Ayra Starr,Away,169400
2022-11-06 14:09,JAE5,Propeller (feat. Dave & BNXN),204440
2022-11-06 14:13,Ayra Starr,Beggie Beggie,208500
2022-11-06 14:15,NATIVE Sound System,Runaway (with Lojay & Ayra Starr),24931
2022-11-06 14:15,Chris Brown,Call Me Every Day (feat. Wizkid),146840
2022-11-06 14:22,ElGrandeToto,Comforter (feat. Ayra Starr),22330
2022-11-06 14:22,Ruger,Girlfriend,366690
2022-11-06 14:25,Asake,Terminator,155897
2022-11-06 14:28,Ayra Starr,Bloody Samaritan (with Kelly Rowland) - Remix,189000
2022-11-06 14:30,Adekunle Gold,One Woman,160799
2022-11-06 14:33,Ayra Starr,ASE - A COLORS SHOW,164571
2022-11-06 14:36,Tems,Damages,169411
2022-11-06 14:39,Ayra Starr,Memories,155150
2022-11-06 14:41,Victony,Soweto,148000
2022-11-06 14:44,Skip Marley,Jane,202372
2022-11-06 14:48,Future,WAIT FOR U (feat. Drake & Tems),189893
2022-11-06 14:51,Manny Norté,Worth My While,205045
2022-11-06 14:55,Magixx,Love Don't Cost A Dime (Re-Up),1370
2022-11-06 14:55,Pheelz,Finesse,65613
2022-11-06 14:57,Asake,Dull,100173
2022-11-06 14:59,Ayra Starr,Running,142571
2022-11-06 15:02,Adekunle Gold,High,193758
2022-11-06 15:05,Ayra Starr,Fashion Killer,177000
2022-11-06 15:05,DRB Lasgidi,Trouble,17946
2022-11-06 15:09,Evan Craft,Be My Shalom,187943
2022-11-06 15:15,Ry Cox,Deeper Water,270467
2022-11-06 15:16,Matthew West,Broken Things - Acoustic,6320
2022-11-06 15:16,Greg LaFollette,Psalm 136 [Your Mercy Endures] [Thomas Merton Mix] - feat. Leslie Jordan] [Thomas Merton Mix,38378
2022-11-06 15:22,Hillsong UNITED,Another In The Fire - Acoustic,230230
2022-11-07 05:39,Ayra Starr,Rush,185093
2022-11-07 05:41,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-07 05:45,Mavins,Overloading (OVERDOSE),205000
2022-11-07 05:48,Adekunle Gold,It Is What It Is,174587
2022-11-07 05:51,Ayra Starr,Away,169400
2022-11-07 05:54,Kizz Daniel,Cough (Odo),176134
2022-11-07 05:57,Ayra Starr,Beggie Beggie,171553
2022-11-07 08:01,Ayra Starr,Beggie Beggie,209599
2022-11-07 08:08,Ruger,Girlfriend,196800
2022-11-07 08:12,Ayra Starr,Bloody Samaritan (with Kelly Rowland) - Remix,189000
2022-11-07 09:14,Adekunle Gold,One Woman,74110
2022-11-07 09:15,Falz,Soldier,45300
2022-11-07 09:16,Skip Marley,Jane,38980
2022-11-07 09:19,STANY,Only You,0
2022-11-07 09:19,Ruger,Girlfriend,196800
2022-11-07 09:22,Ruger,Girlfriend,196800
2022-11-07 09:25,STANY,Only You,128620
2022-11-07 10:20,STANY,Only You,66583
2022-11-07 10:23,Ayra Starr,Rush,185093
2022-11-07 10:27,Wizkid,Essence (feat. Tems),248040
2022-11-07 10:30,Adekunle Gold,More Than Enough,188000
2022-11-07 10:33,Asake,Joha,148000
2022-11-07 10:36,Ayra Starr,Ija,194676
2022-11-07 10:38,Pheelz,Finesse,151764
2022-11-07 10:41,Ayra Starr,ASE - A COLORS SHOW,164571
2022-11-07 10:44,Tayc,D O D O - Adekunle Gold Version,179884
2022-11-07 10:47,Adekunle Gold,High,193758
2022-11-07 10:51,Johnny Drille,in the light,206129
2022-11-07 10:54,Asake,Sungba (feat. Burna Boy) - Remix,210000
2022-11-07 10:58,JAE5,Propeller (feat. Dave & BNXN),204440
2022-11-07 11:01,Gemini Major,Ooh Lala,202886
2022-11-07 11:05,NATIVE Sound System,Runaway (with Lojay & Ayra Starr),220894
2022-11-07 11:07,Ayra Starr,Sare,154500
2022-11-07 11:11,Mahalia,Roadside (+234 Remix) [feat. Rema & Ayra Starr],198705
2022-11-07 11:14,Ayra Starr,Bloody Samaritan (with Kelly Rowland) - Remix,189000
2022-11-07 11:16,Chris Brown,Call Me Every Day (feat. Wizkid),146840
2022-11-07 11:19,Kizz Daniel,Lie,156600
2022-11-07 11:22,Cheque,Dangerous (feat. Ayra Starr),178918
2022-11-07 11:24,Ayra Starr,Stars,123870
2022-11-07 11:28,Camidoh,Sugarcane - Remix,251286
2022-11-07 11:31,Sigag Lauren,Memories - Remix,180571
2022-11-07 11:34,Ayra Starr,Fashion Killer,177000
2022-11-07 11:37,Adekunle Gold,One Woman,160799
2022-11-07 11:39,Magixx,Love Don't Cost A Dime (Re-Up),147600
2022-11-07 11:40,Kizz Daniel,Cough (Odo),15514
2022-11-07 13:35,Asake,Joha,89570
2022-11-07 13:38,Kizz Daniel,Cough (Odo),176134
2022-11-07 13:40,Vector,Early Momo,5440
2022-11-07 13:40,Adekunle Gold,FYE,2374
2022-11-07 13:40,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-07 13:44,Adekunle Gold,FYE,210000
2022-11-07 13:50,Vector,Early Momo,94860
2022-11-08 14:03,Tems,Damages,70
2022-11-08 14:03,Study Focus,Power Focus - 14Hz Beta Waves that Improve Concentration and Focus,1701217
2022-11-08 14:22,Tems,Damages,169411
2022-11-08 14:25,Tems,The Key,166153
2022-11-08 14:28,Tems,Replay,179999
2022-11-08 15:02,Tems,Found (feat. Brent Faiyaz),209454
2022-11-08 15:05,Tems,Try Me,213658
2022-11-08 15:09,Tems,Avoid Things,224171
2022-11-08 15:14,Tems,Vibe Out,297794
2022-11-08 15:16,Drake,Fountains (with Tems),96565
2022-11-09 07:50,Tems,Interference,169200
2022-11-09 07:52,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-09 08:17,Asake,Joha,113090
2022-11-09 08:20,Mariah the Scientist,Spread Thin,202519
2022-11-09 08:40,Giveon,Stuck On You,83610
2022-11-09 08:43,Tone Stith,Do I Ever (feat. Chris Brown),128710
2022-11-09 08:46,Tone Stith,Do I Ever (feat. Chris Brown),190056
2022-11-09 08:49,Miguel,Sure Thing,195373
2022-11-09 09:07,Mahalia,Letter To Ur Ex,134626
2022-11-09 09:10,Giveon,Lie Again,182439
2022-11-09 09:13,Ne-Yo,Don't Love Me,167019
2022-11-09 09:16,Lucky Daye,Over,205275
2022-11-09 09:18,DaniLeigh,Dead To Me,133671
2022-11-09 09:45,Drake,Teenage Fever,219692
2022-11-09 09:49,GoGo Morrow,In The Way,205590
2022-11-09 09:51,Muni Long,Pain,153226
2022-11-09 09:53,Mahalia,Letter To Ur N(ex)t,134279
2022-11-09 09:57,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400
2022-11-09 10:01,Justine Skye,What A Lie,228562
2022-11-09 10:01,Drake,From Time,16606
2022-11-09 12:15,Asake,Joha,148000
2022-11-09 12:18,Kizz Daniel,Cough (Odo),176134
2022-11-09 12:20,Oxlade,KU LO SA - A COLORS SHOW,147580
2022-11-09 12:24,Adekunle Gold,FYE,210000
2022-11-09 12:27,Johnny Drille,in the light,206129
2022-11-09 12:30,Vector,Early Momo,193000
2022-11-09 12:31,Asake,Dull,2900
2022-11-09 12:31,Asake,Dull,66204
2022-11-09 12:32,Adekunle Gold,FYE,3250
2022-11-09 12:32,Burna Boy,It's Plenty,42640
2022-11-09 12:32,L.A.X,Go Low,13960
2022-11-09 12:35,Ayra Starr,Fashion Killer,177000
2022-11-09 12:36,LADIPOE,Running,55240
2022-11-09 12:37,Rema,Calm Down (with Selena Gomez),2520
2022-11-09 12:37,Victony,Soweto,19240
2022-11-09 12:37,The Manhattans,Shining Star,15840
2022-11-09 12:40,Drake,Treacherous Twins,180098
2022-11-09 12:41,Taylor Swift,Anti-Hero,44321
2022-11-09 12:42,Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),32660
2022-11-09 12:50,Drake,Rich Flex,273390
2022-11-09 16:23,Drake,Rich Flex,257433
2022-11-09 16:26,Fireboy DML,Peru - Remix,186952
2022-11-09 17:02,Tems,The Key,84739
2022-11-09 17:07,Snoop Dogg,Drop It Like It's Hot,266066
2022-11-09 17:08,Snoop Dogg,Nuthin But A G'Thang,86009
2022-11-10 04:32,Dennis Ferrer,Hey Hey,31338
2022-11-10 04:32,Snoop Dogg,Drop It Like It's Hot,11136
2022-11-10 04:33,Snoop Dogg,Drop It Like It's Hot,42368
2022-11-10 09:14,GoGo Morrow,In The Way,0
2022-11-10 09:18,GoGo Morrow,In The Way,205590
2022-11-10 09:21,Giveon,Lie Again,182439
2022-11-10 09:23,María Isabel,atrapada en el cielo,134452
2022-11-10 09:25,CHIKA,"CINDERELLA, Pt. 2",130882
2022-11-10 09:28,Montell Fish,Talk 2 Me,139805
2022-11-10 09:31,Jessie Reyez,MUTUAL FRIEND,206728
2022-11-10 09:35,Jeremih,oui,238320
2022-11-10 09:38,FLO,Immature,173105
2022-11-10 09:41,Bryson Tiller,Inhale,171173
2022-11-10 09:44,Kehlani,Can I,167810
2022-11-10 09:49,Pink Sweat$,Honesty,189000
2022-11-10 09:51,Mahalia,Letter To Ur Ex,134626
2022-11-10 09:55,Ashanti,235 (2:35 I Want You),231428
